"permno","gvkey","companyid","keydevid","actdate","announcedate","ri30","ri60","ri182","ri365","sri30","sri182"
15997,"027186",331717750,1682368607,2021-11-18,2021-09-21,0.0502814006259524,0.0372082710983333,0.0217594243137381,-0.0156899859045238,1.01893578452,0.0726836478840282
15997,"027186",331717750,1802053490,2022-11-17,2022-09-27,0.0469121038928571,-0.0202156625142857,-0.0328128650875793,-0.0586669292857143,2.52104029078424,-0.290662427133285
13757,"027187",331718339,540727632,2017-11-16,2017-10-16,-0.00300969290166667,-0.00357934877119048,-0.0104710778607222,-0.0263432014533333,-0.307232413908039,-0.176191967296359
14811,"027187",331718339,586550064,2018-11-14,2018-10-12,0.030639102457619,0.0502114068469048,0.0624094433735952,0.0754622522702381,0.653396728150698,0.219382051013129
14811,"027187",331718339,632713082,2019-11-21,2019-08-08,-0.00308227416571428,0.00677721274642858,-0.00101659581327779,0.000256425955297685,-0.248871925921346,-0.0135301566845019
14811,"027187",331718339,692624866,2020-11-19,2020-10-21,0.00431844079845238,0.00618490057404763,0.0445789073296667,0.0904026620532738,0.287052510737174,0.488442747675332
14811,"027187",331718339,1682368607,2021-11-18,2021-09-21,-0.00414206290095238,-0.016597456207619,-0.0148947515646349,-0.0129171662107738,-1.33233211098697,-0.789730545083433
14811,"027187",331718339,1802053490,2022-11-17,2022-09-27,0.000321639076428567,-0.00530838219952382,-0.0046636525372619,-0.0056808380734127,0.0245934578791212,-0.0587796291842243
16140,"027364",53507768,543064776,2017-12-05,2017-11-08,-0.00108590619119047,0.000883245931904768,-0.0293391215048809,-0.0199052107480356,-0.05497854434945,-0.244848755071952
16140,"027364",53507768,689240499,2020-10-01,2020-09-21,-0.0128031455358333,-0.0216733617561905,0.00230828672181747,0.0227747886915673,-0.285607635699547,0.00848775337446535
16140,"027364",53507768,1803671995,2022-11-03,2022-10-06,0.0105683899992857,0.0113095499592856,0.078469035856619,0.110394977060397,0.118857919914414,0.145468003182043
16338,"027373",344562930,612357088,2019-05-16,2019-05-03,-0.00375148359369048,-0.00607157991714287,0.0027642618022222,0.0104391787996032,-0.403237284234095,0.0489763785359695
16554,"027386",141581761,712863873,2021-05-18,2021-04-27,-0.0019969803022619,-0.0059542173445238,-0.00692264070327777,-0.0111620411356548,-0.0941121346251804,-0.05377661988426
16498,"027393",345409145,589757153,2018-12-04,2018-10-31,NA,NA,NA,NA,NA,NA
16188,"027574",4363226,648749380,2020-02-07,2019-12-20,-0.0123507537220238,-0.0311592801183333,-0.0295433282491667,-0.0814339091683928,-0.194240513191758,-0.0765871029029821
16347,"027638",369991357,1685889582,2021-11-09,2021-10-22,-0.000178678643928537,0.0011420410721429,0.00376309487503965,0.00553276060605154,-0.0048385592551733,0.0167972602417567
16171,"027652",216477057,1680743591,2021-10-21,2021-09-09,0.00571611491928571,0.00479577355285713,0.00499415389669048,0.00556037460994047,0.42005151722986,0.060494152132805
16171,"027652",216477057,1817764296,2022-12-07,2022-12-07,0.000525430165952375,0.00138649254452381,0.00267775810363492,0.00633534401994047,0.0294416566859056,0.0247325246349663
16454,"027706",13756315,650107253,2020-01-15,2020-01-06,0.0424644495214286,0.074837274165,0.049253194408,0.0515332722388889,0.854049709551145,0.163283356849087
78875,"027794",197012,552744780,2018-02-26,2018-02-13,-0.00202653222321429,-0.000876975915000005,-0.00402510552438093,-0.00733027561603169,-0.0929938177234772,-0.0304458217904892
78875,"027794",197012,640569862,2019-11-20,2019-10-15,0.000250942545595237,0.00293509254261903,0.00872142606539682,0.0316583936612698,0.0132276041237844,0.0757781956048772
78875,"027794",197012,1681616235,2021-11-17,2021-09-16,0.00466667251095237,0.0104495119669048,0.00511088864234921,-0.01180536827625,0.173811275269556,0.0313773965530697
78875,"027794",197012,1802945151,2022-10-31,2022-10-03,0.00622654818607141,0.00637202816833327,-0.000598523665500141,-0.00733966586428574,0.101968403488553,-0.00161565809159507
16277,"027803",328967194,560395529,2018-05-22,2018-04-24,0.00922506558238095,0.0060382987647619,0.00212411138316665,0.00565824149375001,0.946541147481125,0.0359250340862093
78876,"027823",27212,1764629942,2022-03-23,2022-01-18,-0.0428139651978571,-0.0267993101814286,0.0586133325861429,0.110003316949385,-0.966951868916179,0.21820549696165
78915,"027828",36038,706572595,2021-03-19,2021-03-05,-0.000686572406071423,0.0209414548342857,0.0247808812426667,0.0531477112214086,-0.0375785743862682,0.223573625109473
16309,"027885",99942756,533981099,2017-10-04,2017-08-10,0.00393376171190474,0.00362862190476188,-0.00598084695530153,-0.0272065835775398,0.0936762373291298,-0.0234765321553443
16309,"027885",99942756,590702801,2019-03-06,2018-11-08,-0.000379009981666681,-0.0019526644111905,-0.000318197945571493,-0.000111811586428702,-0.0147674931221974,-0.0020436351675121
16309,"027885",99942756,1802626362,2022-10-04,2022-09-29,-0.0170681971257143,-0.0317542745428571,-0.0337825413759683,-0.0522706081619048,-0.23350834055516,-0.0761828001800075
48653,"027914",29618,576593928,2010-06-08,2010-06-07,-0.00136364645690476,-0.000701328068809528,-0.00346758959579365,-0.00927571654168656,-0.0889239319220455,-0.0372730066718495
48653,"027914",29618,576593984,2010-11-18,2010-11-08,0.00356828114857143,0.00145232712,0.00193183033061111,0.00554671418755952,0.303037330419642,0.0270430650635142
48653,"027914",29618,215057975,2012-11-13,2012-08-03,-0.00210238233238095,-0.00262276958119047,-0.00310853010165079,-0.00283423227571435,-0.198252329594338,-0.0483182887682823
48653,"027914",29618,270167657,2014-12-04,2014-08-12,-0.00317949633654762,-0.00594411424095238,-0.00537576794514286,0.00201879279214287,-0.577680178462489,-0.160997642732895
48653,"027914",29618,420049071,2017-04-25,2017-02-14,-0.00097255137535714,-0.00213902160190476,-0.00291069357485713,-0.00522482362785716,-0.134241222390132,-0.0662246542748642
48653,"027914",29618,598426582,2019-03-19,2019-01-15,-0.000616855967380954,-0.000245755288333337,0.00172298365166666,0.00246375424333331,-0.0996608485788634,0.0458851159803952
48653,"027914",29618,711081789,2021-06-15,2021-04-12,-0.0010930790675,0.000156215925714287,-0.00235894229845239,-0.00702592769571431,-0.213791359829198,-0.076051144921692
48653,"027914",29618,1785996459,2022-09-15,2022-06-07,-0.000213089272738102,0.00060575741238094,0.00065893696730157,0.000293191500496047,-0.0200148414096927,0.0102019761896073
78975,"027928",21171,138490198,2011-09-21,2011-07-28,-0.000211675900833336,0.00232698634309522,0.00695240700587302,0.0154874095009524,-0.0183822914164264,0.0995206686657396
78975,"027928",21171,214909562,2012-09-18,2012-07-31,0.00011581954357143,0.00192690694928572,0.000878633098309541,-0.000551903028035708,0.024036798462112,0.0300574545410065
78975,"027928",21171,244013446,2013-09-24,2013-08-01,-0.00159689668261905,-0.00122500187380952,-0.00306010764890475,-0.00411418740565477,-0.432000961613412,-0.136456574848999
78975,"027928",21171,269495853,2014-09-30,2014-07-31,0.00138144500214286,0.00304897911857144,0.00676638694728572,0.0184895254650794,0.152712472875483,0.123295608116371
78975,"027928",21171,308178755,2015-09-17,2015-07-30,-0.00178549517035714,-0.00156518355428572,-0.00356448087478572,-0.00133549883839283,-0.20086781663705,-0.066099448315233
78975,"027928",21171,378350058,2016-09-21,2016-07-28,-0.00431435074369048,-0.00602183722738096,-0.00713604142738095,-0.00963136314515874,-0.849648887722739,-0.231649450067274
78975,"027928",21171,532473049,2017-10-03,2017-07-27,-0.000369167824761903,-0.00100228174166666,-0.0014558922663254,0.000563687126289676,-0.0694464387034557,-0.0451445411013914
78975,"027928",21171,576364915,2018-09-27,2018-07-31,-0.000185526190476189,0.000306476642857144,0.00028171583751588,-0.0043147807632738,-0.0317464708301934,0.00794605113491801
78975,"027928",21171,631697170,2019-10-03,2019-08-01,-0.000909213487380951,0.00450554264595238,-0.00146113107581742,-0.00515112903309525,-0.0984097517065706,-0.02606821600031
78975,"027928",21171,681200156,2020-09-23,2020-07-31,-0.00136097434178571,0.00281207056476191,0.00551298356660317,0.00196343431501981,-0.0977029398852871,0.065237041701332
78975,"027928",21171,1675608704,2021-09-30,2021-07-29,-0.00284899122119048,-0.00377481567452381,-0.00218021953213494,-0.00400338230309523,-0.288710591380044,-0.0364184701422089
78975,"027928",21171,1793575473,2022-09-29,2022-07-28,0.00117739867035714,0.00408674820547618,0.0105265976024921,0.0114025171124405,0.0470939350908421,0.0694031733256377
93237,"027939",389766,288827178,2015-04-13,2015-03-18,0.616208186316667,1.22943126671429,0.912373999820667,0.754846104770476,0.983937417916563,0.24013904559722
78987,"027965",31500,552913926,2018-03-01,2018-02-15,0.000944984193571427,0.00189024338714285,0.000787334355690476,-0.000417550756408728,0.0866401024135693,0.0118988086892157
78987,"027965",31500,1679411878,2021-11-08,2021-08-26,0.0052793815170238,0.00128340395047617,-0.0162323291675238,-0.00903783375144842,0.215106867197893,-0.109018935057876
16276,"028070",337702440,1675784387,2021-09-28,2021-07-30,0.00562220973738095,0.0091362878195238,-0.0374593652517937,-0.0659293064853373,0.373800519363931,-0.41052833532103
89925,"028071",301213735,709569983,2021-05-13,2021-03-29,0.00363412583142856,0.0119731840285714,-0.0107601564294365,-0.0701706751038293,0.0753109862296361,-0.0367558800921833
89925,"028071",301213735,1770591484,2022-05-12,2022-02-10,0.0571424660159524,-0.00547049566976196,-0.0653179076161667,-0.158263542622619,1.04533023871215,-0.196959378787499
79089,"028118",317037,286441422,2015-03-05,2015-03-02,0.000928696206309519,0.00060643399547618,-0.00148178384367462,-0.00991990807984133,0.127026417371098,-0.0334083556257045
79108,"028139",34039,142424982,2011-11-17,2011-11-01,0.0314138615223809,0.0426688917097619,0.100859692934095,0.381894023493651,0.52945726425319,0.280205783316827
79108,"028139",34039,222841248,2012-11-15,2012-10-11,-0.0165770774266666,-0.0237117063045238,-0.0318837565536111,-0.0575447375500001,-0.602087137810273,-0.1908845308313
79108,"028139",34039,261020706,2014-05-06,2014-03-26,-0.000177066431785715,-0.000634600463571425,-0.00127936563407142,-0.0029250943002182,-0.0158836191471345,-0.0189172401423535
79108,"028139",34039,329369386,2016-05-26,2016-03-29,-0.000759017594047616,-0.00352281877,-0.00312658253611112,0.00176751238624999,-0.0724763238475623,-0.0492112139501898
79108,"028139",34039,557508713,2018-05-22,2018-03-28,-0.00237496800166666,1.07819773809625e-05,0.00315034328849206,0.0219652811401587,-0.262657013995281,0.0574300226523853
79133,"028176",326230,139600166,2011-09-08,2011-08-22,-0.00122041700892856,-0.00122710459880952,0.00197003131866664,0.00571469001523804,-0.0707496768178665,0.0188251829601681
79133,"028176",326230,215902425,2012-09-06,2012-08-22,-0.000732590543690477,0.000855778939285714,-0.00176335556956349,-0.00492493880720239,-0.0965539808010894,-0.0383088077506844
79133,"028176",326230,245297829,2013-09-12,2013-08-28,-0.00214947374440476,-0.00204513232761905,-0.000840138224309524,0.000491701438273822,-0.756330217407153,-0.048728149464041
79133,"028176",326230,271306255,2014-09-11,2014-08-29,0.00416256952595238,-0.00172825895642857,-0.00169584739883334,-0.00573216003833334,0.524343179755933,-0.03521200536129
79133,"028176",326230,381143872,2016-09-08,2016-08-19,0.00377614968761905,0.00408199530666667,0.0108043317483413,0.0238386852504762,1.47062076118892,0.693584323746625
79133,"028176",326230,535366482,2017-09-07,2017-08-24,-0.00222981798833333,-0.00313269053309524,-0.00278021739983334,-0.00410596132160714,-0.709444416986491,-0.145806734789073
79133,"028176",326230,634110521,2019-09-05,2019-08-22,-0.00125713076892857,-0.00183976961119047,-0.00207802261233333,-0.00356018454009921,-0.294427602656192,-0.0802228713949698
79133,"028176",326230,1672742055,2021-09-10,2021-07-02,0.000117253268809525,0.0081045388802381,0.00996581562290476,0.0217324896335714,0.0207152478797872,0.290220369254776
79103,"028180",324289,244510865,2013-08-13,2013-08-14,-0.00130040867023809,0.000555060448095244,-0.00056792118757143,0.00254192342055554,-0.336740294347962,-0.0242411472038661
79103,"028180",324289,266843475,2014-08-19,2014-06-25,-0.00309169057833333,-0.004815342565,-0.00594755405416667,-0.0106821568511706,-0.960162637909609,-0.304464768257037
79103,"028180",324289,409357336,2016-08-09,2016-11-11,-0.000727040350833333,0.00098492557047619,-0.00257359491819046,-0.0042975046292262,-0.22007069123261,-0.128408493168075
79103,"028180",324289,533519968,2017-08-08,2017-08-07,-0.000510807540714286,0.00112912825190476,-0.00112888847407935,-0.00169918826077382,-0.0705858415704418,-0.0257135004775605
79103,"028180",324289,576494229,2018-08-07,2018-08-06,-0.00172517671654762,-0.00220751009976191,-0.00446359692079364,-0.00239197953761903,-0.253862915788956,-0.108268099103057
79103,"028180",324289,632017023,2019-08-06,2019-08-05,0.000642010287499999,0.00180430681190476,0.00488792419411109,0.01031140733875,0.088650980853209,0.111254064569477
79103,"028180",324289,1789731151,2022-08-23,2022-07-05,-0.000759825966785713,0.000668449232142861,0.00121886798949206,0.00496286641303568,-0.130245465911705,0.034439355906568
24643,"028192",416264458,652570638,2020-02-25,2020-01-27,0.0272578234078571,0.0338445498540476,0.028235623842246,0.0378649857457937,1.74544072614426,0.298030825532935
88597,"028194",203002,204731429,2012-05-16,2012-04-23,0.00852581099464286,0.0149105635892857,0.0185046162571428,0.0222160042436507,0.481038459382956,0.17209729698484
88597,"028194",203002,281512466,2015-05-18,2015-01-08,-0.000312102441904761,-2.11727238095231e-05,-0.00570707350044444,-0.0131297049933135,-0.0529106055421684,-0.159480980769489
88597,"028194",203002,549216318,2018-05-10,2018-01-11,0.000121550804999999,-0.00128143412452381,-0.000923463351571421,-0.00288527580843253,0.0138530295846146,-0.0173482812297253
88597,"028194",203002,1675780418,2021-12-09,2021-07-30,-0.00753894645869048,-0.0169935054888095,-0.020878624156,-0.0458074092054166,-0.297024143972626,-0.13559161611842
79150,"028209",328641,632392250,2019-09-18,2019-07-24,-0.0116589317175,-0.0126186650892857,-0.00979421918823018,-0.0108292148866072,-0.595705287179289,-0.0824883053807654
79150,"028209",328641,714725124,2021-06-03,2021-05-13,-0.0112749329635714,-0.0217940096792857,-0.0276624858319286,-0.0588247612516072,-0.27562424663149,-0.111466540524552
79210,"028216",325509,114113802,2011-02-17,2010-10-04,-0.000671310795238095,0.00159059340761905,0.00186150258657937,0.00444544323809524,-0.145266834415765,0.0663982070666856
79210,"028216",325509,144399547,2012-03-14,2011-11-09,-0.00219021638119048,-0.000272827702380955,-0.00562833693048411,-0.00790955701724209,-0.404960936164355,-0.171536309991675
79210,"028216",325509,227953270,2013-05-23,2013-02-05,-0.00140828498511905,-0.00333079949785714,0.00757606602192856,0.0214192043538095,-0.482905184309711,0.42821801733835
79210,"028216",325509,256365947,2014-05-20,2014-02-03,-0.00229742133119048,-0.00385481954809524,-0.000153192389468255,0.00313254494849206,-0.929175573001367,-0.0102127850667579
79210,"028216",325509,286152130,2015-05-19,2015-02-26,0.0014942367077381,0.00267479270119048,0.00445627989152381,0.00381098313238096,0.329699339679922,0.162076855877599
79210,"028216",325509,326386984,2016-05-18,2016-02-23,-0.000552266825833335,-0.000292635165952382,0.00139012686838889,0.00279416159809524,-0.111946488591772,0.0464478722011342
79210,"028216",325509,421413686,2017-05-18,2017-02-22,0.000644486899166668,0.00126403823738095,0.00306473060954762,0.0047189028240476,0.185656736646329,0.145525396582951
79210,"028216",325509,556111559,2018-06-07,2018-03-14,-8.58119703571448e-05,1.62700878571389e-05,-0.00270695727794444,-0.00448424292541667,-0.0248988179592169,-0.129467906143841
79210,"028216",325509,606424166,2019-06-06,2019-03-15,0.000908206930952381,0.00184660446119048,-0.00121257097568254,-0.00139305162444445,0.221007436627335,-0.0486383810620089
79210,"028216",325509,1675444287,2021-12-09,2021-07-28,-0.00650565748511904,-0.0127660277152381,-0.0158012532886349,-0.00865670671182541,-0.355863076060532,-0.142473185765174
13949,"028320",332700,428578411,2017-05-11,2017-04-24,-0.000112463839880952,0.00086919048214286,0.000165700867499996,0.000574268592003963,-0.0268949747208375,0.00653180004788529
90783,"028347",415352,217777335,2012-10-01,2012-09-27,-0.00774153608392856,-0.0160065987507143,-0.0337242356333809,-0.0487909006997023,-0.314047730711726,-0.225507244848787
90783,"028347",415352,243226853,2013-07-29,2013-07-18,0.00361576394380953,0.00615282849714286,-0.00362335426326984,-0.00274256105301584,0.191673138759777,-0.0316607974824108
90783,"028347",415352,266187810,2014-06-16,2014-06-16,-0.00209365169369048,0.000544714615476194,0.00613943139696035,0.0133653393702182,-0.15209526578114,0.0735172546608269
90783,"028347",415352,266285826,2014-06-17,2014-06-17,-0.00387552039404761,-0.00447216666238094,-0.00387805629046031,-0.00667801540928575,-0.28884616685371,-0.0476431598224987
90783,"028347",415352,281573659,2015-02-02,2015-01-09,0.00347716380988095,0.00736788904142858,0.00789116489650002,-0.00239264258119051,0.129857422110675,0.0485772149090164
90783,"028347",415352,311236390,2015-09-11,2015-09-11,0.0120537430783333,0.0132611704004762,0.0134899428227777,0.0939398147529169,0.267429957001051,0.0493342010977356
16386,"028367",34159879,612836169,2019-05-09,2019-05-08,-0.00941936565690478,-0.0162174787645238,-0.00505610615703178,-0.0123517059729365,-0.228979025074754,-0.0202600305550835
16386,"028367",34159879,1798757880,2022-09-21,2022-08-31,0.00367595699285715,0.0178012808857143,0.0257909787566349,0.023045075919365,0.0853686111756259,0.09872916975907
16381,"028420",46422711,543036120,2017-11-15,2017-11-08,0.00248759227059523,0.00326271926119045,-0.00241075585421436,-0.000135251473869119,0.186405224751831,-0.0297770711823903
16381,"028420",46422711,590232648,2018-11-13,2018-11-05,-0.00504001382988096,-0.00751059587809527,-0.0129968206617143,-0.0512386065933332,-0.0957584333795346,-0.0407035508372776
16381,"028420",46422711,635483519,2019-09-17,2019-09-03,-0.0134359297997619,-0.0139705276107143,-0.0174318274083016,-0.024443860204385,-0.646479345706718,-0.138254638892191
16381,"028420",46422711,705363496,2021-03-09,2021-02-23,-0.00770893093119045,-0.0059824708623809,-0.00365265100816661,-0.00282077012000001,-0.230388453081873,-0.0179938709108076
16381,"028420",46422711,1813462307,2022-11-08,2022-11-01,-0.00207055852202381,-0.00762666198309522,-0.034300350675,0.017882788520635,-0.0415564047017827,-0.113474658407532
18649,"028590",413156,113985130,2010-10-07,2010-09-30,-0.0043717346247619,-0.00406187312952381,-0.0080882738704762,-0.0108441383310119,-0.387684228835136,-0.118230644662896
18649,"028590",413156,308094301,2015-10-06,2015-07-30,0.00993259770119048,0.013783581677619,0.0288348708845238,0.0557898314400198,0.580218979617407,0.277649543098773
18649,"028590",413156,417356672,2017-03-02,2017-01-19,0.00443047968845238,0.010180500457619,0.0141786053504841,0.0183748457056944,0.328024154167612,0.173036792273422
18649,"028590",413156,663606505,2020-06-01,2020-04-13,0.0191042254459524,0.0375264389883333,-0.00404062394865089,-0.0247091594554165,0.371321384208492,-0.0129454999244877
18649,"028590",413156,1686271436,2021-12-15,2021-10-27,-0.00256188799297619,-0.000872302543095237,-0.00182571965345242,0.00090958497563486,-0.144459394878032,-0.0169695220489448
16497,"028719",323756013,566718923,2018-06-08,2018-05-22,-0.00120713541511905,-0.00186612177666667,0.00113164829655556,0.0072082919441468,-0.162408159244056,0.0250965020235463
79545,"028742",25708,429373895,2017-08-07,2017-05-02,-0.00120763741297619,-0.00139537419666667,-0.00142020149988891,-0.00121331428769843,-0.150668988986514,-0.029207013316242
79545,"028742",25708,566512926,2018-09-18,2018-05-21,0.000619548956190463,0.00108671746595236,0.00209984967438095,0.00375812056158732,0.0679074393931225,0.0379384686530565
79545,"028742",25708,705387292,2021-03-23,2021-02-23,-0.00592340983119048,-0.00734974231952382,-0.0133043541389365,-0.0281360146807738,-0.37029356212324,-0.137093872130917
15724,"028787",271958947,535056156,2017-09-12,2017-08-22,-0.00226242391785714,0.000361688629047619,0.00255501180004762,0.00225581476005954,-0.261651865954838,0.0487071400544124
15724,"028787",271958947,1787097967,2022-06-29,2022-06-16,0.00241121542023811,0.00498643924880953,-0.0032291731026905,0.00525608225450398,0.0828213638156662,-0.0182830041762623
80069,"028806",203142,265970838,2014-06-19,2014-06-11,-0.0779082924702381,-0.0996749641854762,-0.0787598706464998,-0.0829124044751591,-0.343455736336093,-0.0572323988326416
80069,"028806",203142,308851905,2015-09-24,2015-08-04,0.0203825151351189,0.0464849277790475,0.0766450703904127,0.367480372572063,0.0764473648592361,0.0473847769372888
80069,"028806",203142,632740377,2019-10-18,2019-08-09,0.0253435774575,0.0380526551547619,0.0541048897550001,0.0297356365735714,0.370710760588209,0.130452875501546
79588,"028877",334622,246073339,2013-09-10,2013-09-09,-0.00143413627619048,-0.0015132663202381,-0.000653864158801592,0.000472214090376978,-0.437626360179181,-0.0328889835344876
17942,"028877",334622,1676929984,2021-10-01,2021-08-10,0.00111810894011905,0.00248212748380953,0.00302380517561905,0.0401735288122222,0.174577258750169,0.0778228663564307
85913,"028930",31148,576595211,2011-10-28,2011-10-20,-0.00652442385357145,-0.0108100535766667,-0.0148288054574445,-0.00926939531642868,-0.295705150072234,-0.110782906691597
85913,"028930",31148,576595243,2012-06-18,2012-06-06,-0.0042630584847619,-0.00846700200571428,-0.0170629527739286,-0.0242895382065079,-0.323732936658352,-0.213584460261943
79668,"028940",200199,141352050,2011-12-05,2011-10-06,-0.0244966664994048,-0.0423687992159524,0.00204511752972225,-0.0116136012999206,-0.442342234605262,0.00608722781954426
79668,"028940",200199,217224797,2012-12-11,2012-09-14,0.00295049334273809,0.0134274738759524,-0.00928598562326188,-0.0163152236240476,0.275849070654795,-0.143104984101813
79668,"028940",200199,251889071,2013-12-09,2013-11-20,-0.000949015765833322,0.000144063670476209,-0.00032201950222221,-9.09922809520509e-06,-0.0960422911749115,-0.00537181596650335
79668,"028940",200199,272449667,2014-12-02,2014-09-18,0.00409131617392857,0.00611113241071429,0.000818144377301596,-0.00743512890841273,0.245978689829406,0.00810800967023171
79668,"028940",200199,315407726,2015-12-07,2015-10-28,0.00187767958095237,0.00599159607261902,0.00256587197295238,0.00158270474380952,0.136782548354925,0.0308101673229673
79668,"028940",200199,408349199,2016-12-05,2016-11-02,-0.00292803243714286,-0.000256789997380955,-0.00519967521196829,-0.00859934194666667,-0.264156452408527,-0.0773234857200383
79668,"028940",200199,542323041,2017-12-05,2017-11-01,-6.6961360476195e-05,0.00228464803071429,-0.00194734189828572,-0.00264265278523809,-0.00790306249715084,-0.0378846450294639
79668,"028940",200199,644680553,2019-12-03,2019-11-18,-2.81529398809481e-05,0.0027335805052381,-0.00656610003972218,-0.0151829062705555,-0.00217207464274353,-0.0835042067258062
79668,"028940",200199,693370362,2020-12-15,2020-10-28,-0.00942973437297619,-0.0096131418592857,0.00267743060577776,0.0124153199822223,-0.469791726339855,0.0219874059612533
79668,"028940",200199,1782565125,2022-06-15,2022-05-12,0.0212278749455952,0.0165619742061905,0.0102184379369127,-0.000445130213749924,0.69090215402876,0.0548206782551122
79686,"029015",327333,275144133,2015-06-18,2014-10-23,-0.00744041670428572,-0.00964262173238097,-0.011378433288008,-0.00705167808303567,-0.570599959449139,-0.143835739877673
79906,"029127",332954,561279173,2018-06-21,2018-05-01,0.000989355722499996,0.000888005859047612,0.00662639842285714,0.00930610565136905,0.0406914362723587,0.044923952656764
79862,"029131",334367,284587450,2015-03-26,2015-02-07,-0.000672720711785715,-0.000208203334285725,0.00345880115025398,0.0152476771371429,-0.0571055529078404,0.0483970625803557
79862,"029131",334367,656609538,2020-03-18,2020-02-28,-0.00808495002130954,-0.0808106189816666,-0.0972490544258333,-0.134777470945893,-0.0994517804656176,-0.197183457319635
79862,"029131",334367,1686846932,2021-11-17,2021-11-02,-0.00402342993333334,0.00113356847023808,-0.00125506342793653,-0.00422059912238099,-0.242916425719232,-0.0124903894811255
79839,"029133",30323,100075766,2010-05-26,2010-03-29,-0.0026410358372619,-0.00693944342880953,-0.0208191678579286,-0.0416921169774008,-0.108666891614541,-0.141200483396294
79839,"029133",30323,118987433,2011-05-26,2011-02-01,0.000154852009642863,0.00143458883333335,0.000773360897904769,-7.9229248511893e-05,0.0202705281796001,0.0166870779888781
79839,"029133",30323,622699008,2019-06-27,2019-06-17,-0.00978721511619049,-0.016268548117381,-0.0166971187425953,-0.0141031951376984,-0.861145383087478,-0.242163534101324
79839,"029133",30323,1679411712,2021-10-05,2021-08-26,0.0022735167267857,0.00505127521357138,0.000111124128063441,0.0114172139549207,0.0681459642095579,0.000549035239272931
79881,"029150",330706,217400971,2012-09-27,2012-09-20,-0.00683023258285715,-0.008467582975,-0.0029506294711111,-0.0139527392908928,-0.461442126350198,-0.0328583907601583
79881,"029150",330706,272102392,2014-09-23,2014-09-11,-0.00294690181238095,-0.00127282673261904,-0.00274460525377778,-0.00424548828904757,-0.434833589146584,-0.0667555187984702
79841,"029206",333309,625703294,2019-06-25,2019-06-24,0.0197620403336905,0.0150978645302381,0.00855414029723808,0.000690388940654756,0.961470423937811,0.068600990067187
80223,"029211",340433,609891220,2019-05-06,2019-04-10,-0.0182748892979762,-0.0502147642209524,-0.00775721671481747,0.000832847128154748,-0.83741014049269,-0.0585921253950466
79879,"029241",96079,326777795,2016-09-15,2016-02-26,-0.00194833576988096,-0.00534349523690477,-0.00883680541078571,-0.0190745534720636,-0.11710937241787,-0.0875533984603489
79879,"029241",96079,612502399,2019-09-12,2019-05-02,0.00246305259964286,0.00713369051523809,0.0165017063136508,0.0349803880826786,0.230127904021409,0.254140754994496
79879,"029241",96079,1799742082,2022-09-13,2022-09-07,0.0102198581788095,0.020665053582619,-0.0249700309280477,0.0174093463593452,0.503760317362928,-0.202884108879727
80080,"029392",109103,127151744,2011-03-01,2011-02-15,0.000682269029404755,0.00139825109880952,0.00313763568545238,0.0051515495113492,0.0663317466927741,0.0502826500754951
80080,"029392",109103,223915922,2012-12-12,2012-11-02,-0.0017985750495238,-0.00288647596928572,-0.00534233668889686,-0.00714422937156745,-0.205934928465901,-0.100828329164932
80080,"029392",109103,269296490,2014-11-06,2014-07-29,-0.000243146513452377,-0.000808935883809521,-0.000759088586666662,-0.00146172846666667,-0.031138767588831,-0.0160241758366928
84723,"029453",374377,585785098,2014-04-07,2014-04-08,0.00210416738523809,0.000714034000952374,0.00160391695083337,-0.0026787175311111,0.084819346138899,0.0106572800796372
84723,"029453",374377,428169268,2017-04-19,2017-04-19,0.0016079678277381,0.00208459447476191,0.00375757480865077,0.00260326457857142,0.112673982773135,0.0434014054324945
80054,"029517",360876,225167823,2012-12-18,2012-12-12,-0.00793902132654762,-0.00783363201666668,-0.0075971849055,-0.00423252915253966,-0.834127933123369,-0.131573449191618
16557,"029524",235432682,1675404211,2021-09-24,2021-07-27,0.0228121676144048,0.00849805952380951,-0.0070358070594285,-0.0263791952955358,0.347861134519442,-0.0176849217795317
16557,"029524",235432682,1770448197,2022-03-03,2022-02-10,0.029543229665,0.0592121795757143,0.0692454369063332,0.0859593664150196,0.488469003856953,0.188720929274352
80167,"029609",413188,247639207,2013-10-08,2013-10-01,0.00331946880464286,0.0064910273207143,0.00725651739721427,0.0147726922811111,0.245035630517479,0.0882955376511338
80167,"029609",413188,601430040,2019-02-27,2019-02-07,0.000557817441904759,0.0024671188745238,-0.00441405614866666,-0.0163672843090278,0.026764481173931,-0.0349103706115716
80167,"029609",413188,1681324835,2021-09-28,2021-09-14,0.00568560167523809,0.0116999679028571,0.0109276403732381,0.0153633085132738,0.353366237550341,0.111950202310754
80204,"029733",31153,283785536,2015-02-12,2015-02-05,-0.00041062191047619,-0.000938811945952384,0.00566097035019048,0.0120582403176191,-0.0390714213367037,0.0887887287486129
80204,"029733",31153,322385169,2016-05-09,2016-01-18,0.00063421092095238,0.000351000965476192,0.00303083403775398,0.00554894551119049,0.0681245377935527,0.0536638559570861
80204,"029733",31153,703334681,2021-02-25,2021-02-04,0.00211816142119049,0.0032585552159524,0.0127809152007143,0.0212791505433334,0.131971392128515,0.131260049672377
